county,vendor_name,instructor_names,website_url,phone,email,city,state,source_url,source_type
amador,Lagomarsino's Firearm,Wesley Lagomarsino,https://www.lfiguns.com,209-401-0907,,Sloughhouse,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Make Ready Firearms Training,Samuel Paredes,,916-717-0908,,Folsom,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Morgan Training Center,Donald Morgan,,916-296-7873,MorganTrainingCenter@gmail.com,Elk Grove,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,New Man's Karate,,,530-622-2330,,Placerville,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,NTS Next Threat Solutions,,https://www.nextthreatsolutions.com,916-306-7959,info@nextthreatsolutions.com,El Dorado Hills,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Peabody's Gun Range,,https://peabodysgunrange.com,916-644-0991,geofpeabody@gmail.com,Placerville,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,One on One Firearm Instruction,Joseph Truesdale,https://www.calcarry.com,916-494-9663,,Rocklin,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Peoples Firearms Training,,,916-647-7632,,Ione,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Pistols In The Pines,Laura Parker,,530-919-3964,,Placerville,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Protection Plus Tactics,,https://www.protectionplustactics.com,916-577-2522,,Loomis,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,ROZO Tactical,,https://www.rozotactical.com,209-916-5113,,Copperopolis,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,RMC Firearms Instruction,Robert Cristoni,,916-747-3817,ccwinstr@gmail.com,Foresthill,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Security Academy at McClellan,,,916-333-5308,,McClellan,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,SAFETraining.us,,,,,El Dorado,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,"Solution Six:8, Inc",,https://www.solution68.com,916-753-1865,mrayfield@solution68.com,Elk Grove,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Spartan Defense,Fidel,,209-202-8283,,Valley Springs,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Taylor Total Training Solutions Group,,,855-550-8755,,Lake Havasu,AZ,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Vandagriff Consulting,Erik Vandagriff,,530-320-8858,evandagriff@sebastiancorp.net,Foresthill,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Weapons Training School,,https://www.weaponstrainingschool.com,209-532-6677,,Jamestown,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,West Point Concealed Weapons Training,G.L Young,,209-293-4527,,West Point,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
amador,Safely Carry,,https://www.safelycarry.com,916-296-4076,safelycarry@gmail.com,El Dorado Hills,CA,https://cdn.prod.website-files.com/654e71019f991190fc202044/694054907e63abf37ed1430b_10-23-25-AmadorSO_Approved-CCW-Vendor-list-Rev-101624-(1)-a844f5.pdf,pdf
