county,vendor_name,instructor_names,website_url,phone,email,city,state,source_url,source_type
calaveras,Vandagriff Consulting,Eric Vandagriff,,(530) 320-8858,evandagriff@sebastiancorp.net,Foresthill,CA,https://sheriff.calaverasgov.us/Records-Civil/CCW,webpage
calaveras,Weapons Training School,,https://www.weaponstrainingschool.com,(209) 532-6677,,Jamestown,CA,https://sheriff.calaverasgov.us/Records-Civil/CCW,webpage
calaveras,West Point Concealed Weapons Training,G. L. Young,,(209) 293-4527,wpcwt@pacbell.net,West Point,CA,https://sheriff.calaverasgov.us/Records-Civil/CCW,webpage
el-dorado,Armed and Hammered,,,(916) 871-6007,Armedandhammered2022@gmail.com,El Dorado Hills,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Best Handgun Training,,https://www.besthandguntraining.com,(916) 744-6969,,Lincoln,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Big Horn Gun Shop,,https://bighornfirearms.com,(530) 642-1892,,El Dorado,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Dead Eye CCW,,,(408) 234-4903,Deadyeyeccw@hotmail.com,El Dorado Hills,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Defense Shot,,https://defenseshot.com,(530) 206-6377,,El Dorado Hills,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Defense Triad,,https://www.defensivetriad.com,(916) 765-5661,,Rocklin,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Hangtown Range,,https://www.hangtownrange.net,(530) 497-5443,,Placerville,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Lagomarsino's Firearm Institute Inc,,https://www.lfiguns.com,(209) 401-0907,,Sacramento,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Lock-n-Load,,https://www.locknloadconcealedcarry.com,(916) 705-2258,,El Dorado Hills,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Loyal Arms,,https://www.loyalarms.com,(916) 680-9888,,Folsom,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,New Man's Karate,Scott Neuman,https://newmanskarate.com,530-622-2330,,Placerville,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Next Threat Solutions,,https://www.nextthreatsoulutions.com,916-306-7959,,El Dorado Hills,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Northern Firearms Instruction,,https://countyccw.com,530-999-1822,,Rocklin,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,One on One Firearms Instruction LLC,,https://www.oneononefirearms.com,(916) 494-9663,,Sacramento,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Personalized Armed Defense,,,530-409-2346,Cjeremica@gmail.com,Rescue,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Personal Defense Weapons,,,530-919-3964,Pdweldoradocounty@gmail.com,El Dorado Hills,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Sacramento Gun Range,,,916-246-2010,c.schager@sgrange.us,Sacramento,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Safely Carry,,https://www.safelycarry.com,916-296-4076,,El Dorado Hills,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Shoot Don't Shoot,,https://sdsshootdontshoot.com,(530) 409-4211,,Placerville,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Sierra Mountain Firearms,,https://sierramountainfirearms.com,(530) 387-0110,,Shingle Springs,CA,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,AAO,,https://aao-co.com,(707) 400-3677,Bryan@aao-co.com,,,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Northern Firearms Instruction,,https://californiaonlineccw.com/northern-firearms-instruction#available-course,(530) 999-1822,sstout@usgunpro.com,,,https://eldoradoca.permitium.com/ccw/start,portal
el-dorado,Safe Insight,,https://safeinsight.myshopify.com/collections/non-resident-ccw,,Admin@Safeinsight.net,,,https://eldoradoca.permitium.com/ccw/start,portal
fresno,Jim Bernardi Firearms Consulting,Jim Bernardi,,(559) 683-5869,BernardiFirearms@gmail.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Aggy's Firearms Training,Tony Aguilar,,(559) 907-0350,snakedogsert@yahoo.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Freedom Firearms Accessories & CCW Training,Rick Field,,(559) 999-2939,field.rick@att.net,Fresno,CA,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Kings Gun Center,Todd Cotta; Mark Evans; Patrick Fowler; Christopher Pietroforte; Austin Traylor; Christopher Costello; Shannon Cernosek,,(559) 585-2000,Info@KingsGunCenter.com,Hanford,CA,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Advanced Combat Evolutions,Matt Alexander,,,info@advancedcombatevolutions.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Private Instructor,Justin Williamson,,,jwccwcertification@gmail.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Madera Regional Training Facility,Donald Wallace,,(559) 822-6400,ccw@maderafirearms.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Fresno Rifle & Pistol Club,Atif Rana,,(559) 299-6365,frpcstaff@yahoo.com,Clovis,CA,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Next Step Training,Jeffery Watkins,,(559) 707-3250,jeff@nextsteptraining4me.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,On Target Firearms Instruction,"Gilbert ""Andy"" Washington",,(559) 307-4254,chiefrangemaster1@gmail.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Hard Focus Firearms Training. LLC,Matthew Haywood,,(209) 564-0332,hardfocustraining@gmail.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Concealed Coalition,Terry Scharfe; Alton Swayne; Anthony Bauer; Brian Chesmore; Nhon Nguyen; Jesse Blanpied; Michael Velasquez,https://www.concealedcoalition.com,(800) 805-2236,info@concealedcoalition.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,JLPFI - John Lewis Professional Firearms Instruction,John Lewis,https://www.jlpfi.com,(559) 349-3833,johnlpfi@gmail.com,Clovis,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Tactical 360,Chris Martinez,,(661) 497-3089,tactical360training@gmail.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,All Amercian Firearms Training,Manuel Duran,,(559) 352-9722,manuel.duranjr@icloud.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,High Caliber Tactical,Donald Penner,,(559) 903-7547,varminator@comcast.net,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Operational Strategic Innovations Group,Ron J. Pierini,,(559) 417-9494,osig.official@gmail.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Foothill Training,Steve Collins; Matt Alexander,https://www.foothilltraining.com,(559) 355-3818,stevesea58@gmail.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Premier Tactical Training Services,Matthew Pimentel,,(559) 779-7742,premiertacticaltraining@hotmail.com,Fresno,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
fresno,Elite Training Solutions,Eric Olson,,(559) 765-7702,jetsgt91@gmail.com,,,https://www.fresnosheriff.org/images/pdfs/01052026%20CCW%20Instructor%20List.pdf,pdf
